Time,X,Y,Vx,Vy,Ax,Ay,Radius,KineticEnergy,XExact,YExact,VxExact,VyExact,AxExact,AyExact,RadiusExact,KineticEnergyExact,XError,YError,VxError,VyError,AxError,AyError,KineticEnergyError,RadiusError
1.030000,0.052422,2.022628,-3.033942,0.078634,-0.117951,-4.550913,2.023307,4.605493,0.051587,1.999335,-2.999002,0.077380,-0.116071,-4.498503,2.000000,4.500000,0.000836,0.023293,-0.034940,0.001253,-0.001880,-0.052410,0.105493,0.023307
1.040000,0.022083,2.023414,-3.035121,0.033125,-0.049687,-4.552682,2.023535,4.606530,0.021592,1.999883,-2.999825,0.032388,-0.048583,-4.499738,2.000000,4.500000,0.000491,0.023531,-0.035296,0.000736,-0.001104,-0.052944,0.106530,0.023535
1.050000,-0.008268,2.023746,-3.035618,-0.012402,0.018603,-4.553427,2.023762,4.607566,-0.008407,1.999982,-2.999973,-0.012611,0.018916,-4.499960,2.000000,4.500000,0.000139,0.023763,-0.035645,0.000209,-0.000313,-0.053467,0.107566,0.023762
1.060000,-0.038624,2.023621,-3.035432,-0.057937,0.086905,-4.553148,2.023990,4.608603,-0.038405,1.999631,-2.999447,-0.057607,0.086411,-4.499170,2.000000,4.500000,-0.000219,0.023990,-0.035985,-0.000329,0.000494,-0.053978,0.108603,0.023990
1.070000,-0.068979,2.023042,-3.034563,-0.103468,0.155202,-4.551845,2.024218,4.609640,-0.068394,1.998830,-2.998245,-0.102591,0.153887,-4.497368,2.000000,4.500000,-0.000585,0.024212,-0.036318,-0.000877,0.001316,-0.054477,0.109640,0.024218
1.080000,-0.099324,2.022007,-3.033011,-0.148986,0.223480,-4.549517,2.024445,4.610677,-0.098368,1.997579,-2.996369,-0.147551,0.221327,-4.494554,2.000000,4.500000,-0.000957,0.024428,-0.036642,-0.001435,0.002153,-0.054963,0.110677,0.024445
1.090000,-0.129654,2.020518,-3.030776,-0.194482,0.291722,-4.546165,2.024673,4.611714,-0.128319,1.995879,-2.993819,-0.192479,0.288718,-4.490728,2.000000,4.500000,-0.001335,0.024638,-0.036957,-0.002003,0.003004,-0.055436,0.111714,0.024673
1.100000,-0.159962,2.018573,-3.027859,-0.239943,0.359915,-4.541789,2.024901,4.612752,-0.158242,1.993730,-2.990595,-0.237363,0.356044,-4.485893,2.000000,4.500000,-0.001720,0.024843,-0.037264,-0.002581,0.003871,-0.055896,0.112752,0.024901
1.110000,-0.190241,2.016173,-3.024260,-0.285361,0.428042,-4.536390,2.025129,4.613790,-0.188129,1.991132,-2.986698,-0.282193,0.423290,-4.480048,2.000000,4.500000,-0.002112,0.025041,-0.037562,-0.003168,0.004752,-0.056342,0.113790,0.025129
1.120000,-0.220483,2.013320,-3.019980,-0.330725,0.496088,-4.529969,2.025357,4.614828,-0.217974,1.988086,-2.982130,-0.326960,0.490440,-4.473194,2.000000,4.500000,-0.002510,0.025233,-0.037850,-0.003765,0.005647,-0.056775,0.114828,0.025357
1.130000,-0.250683,2.010012,-3.015019,-0.376025,0.564037,-4.522528,2.025584,4.615866,-0.247769,1.984593,-2.976890,-0.371654,0.557481,-4.465335,2.000000,4.500000,-0.002914,0.025419,-0.038129,-0.004371,0.006557,-0.057193,0.115866,0.025584
1.140000,-0.280833,2.006252,-3.009378,-0.421250,0.631875,-4.514067,2.025812,4.616905,-0.277509,1.980654,-2.970980,-0.416264,0.624395,-4.456471,2.000000,4.500000,-0.003324,0.025599,-0.038398,-0.004986,0.007480,-0.057597,0.116905,0.025812
1.150000,-0.310927,2.002040,-3.003060,-0.466391,0.699586,-4.504589,2.026040,4.617944,-0.307187,1.976268,-2.964402,-0.460780,0.691170,-4.446604,2.000000,4.500000,-0.003741,0.025771,-0.038657,-0.005611,0.008416,-0.057986,0.117944,0.026040
1.160000,-0.340958,1.997376,-2.996064,-0.511437,0.767155,-4.494096,2.026268,4.618983,-0.336795,1.971438,-2.957158,-0.505192,0.757789,-4.435736,2.000000,4.500000,-0.004163,0.025937,-0.038906,-0.006244,0.009366,-0.058359,0.118983,0.026268
1.170000,-0.370918,1.992261,-2.988392,-0.556378,0.834566,-4.482588,2.026496,4.620022,-0.366327,1.966165,-2.949247,-0.549491,0.824237,-4.423871,2.000000,4.500000,-0.004591,0.026097,-0.039145,-0.006886,0.010330,-0.058717,0.120022,0.026496
1.180000,-0.400802,1.986698,-2.980046,-0.601203,0.901805,-4.470070,2.026724,4.621061,-0.395778,1.960449,-2.940673,-0.593666,0.890500,-4.411010,2.000000,4.500000,-0.005025,0.026249,-0.039373,-0.007537,0.011306,-0.059060,0.121061,0.026724
1.190000,-0.430603,1.980686,-2.971028,-0.645904,0.968856,-4.456543,2.026952,4.622101,-0.425139,1.954292,-2.931438,-0.637708,0.956562,-4.397157,2.000000,4.500000,-0.005464,0.026394,-0.039591,-0.008196,0.012294,-0.059386,0.122101,0.026952
1.200000,-0.460313,1.974227,-2.961340,-0.690470,1.035704,-4.442010,2.027180,4.623141,-0.454404,1.947695,-2.921543,-0.681606,1.022409,-4.382314,2.000000,4.500000,-0.005909,0.026531,-0.039797,-0.008863,0.013295,-0.059695,0.123141,0.027180
1.210000,-0.489926,1.967322,-2.950983,-0.734890,1.102335,-4.426474,2.027408,4.624181,-0.483567,1.940660,-2.910991,-0.725351,1.088027,-4.366486,2.000000,4.500000,-0.006359,0.026662,-0.039992,-0.009539,0.014308,-0.059988,0.124181,0.027408
1.220000,-0.519436,1.959973,-2.939959,-0.779154,1.168732,-4.409939,2.027636,4.625222,-0.512622,1.933189,-2.899783,-0.768933,1.153399,-4.349675,2.000000,4.500000,-0.006814,0.026784,-0.040176,-0.010222,0.015333,-0.060264,0.125222,0.027636
1.230000,-0.548836,1.952181,-2.928272,-0.823254,1.234881,-4.392408,2.027864,4.626262,-0.541561,1.925282,-2.887923,-0.812341,1.218512,-4.331885,2.000000,4.500000,-0.007275,0.026899,-0.040349,-0.010912,0.016369,-0.060523,0.126262,0.027864
1.240000,-0.578119,1.943949,-2.915923,-0.867178,1.300767,-4.373885,2.028092,4.627303,-0.570378,1.916943,-2.875414,-0.855567,1.283351,-4.313121,2.000000,4.500000,-0.007740,0.027006,-0.040510,-0.011611,0.017416,-0.060764,0.127303,0.028092
1.250000,-0.607278,1.935277,-2.902916,-0.910917,1.366375,-4.354374,2.028320,4.628344,-0.599067,1.908172,-2.862257,-0.898601,1.347901,-4.293386,2.000000,4.500000,-0.008211,0.027106,-0.040658,-0.012316,0.018474,-0.060988,0.128344,0.028320
1.260000,-0.636307,1.926168,-2.889252,-0.954460,1.431691,-4.333878,2.028549,4.629386,-0.627621,1.898971,-2.848457,-0.941432,1.412148,-4.272685,2.000000,4.500000,-0.008686,0.027197,-0.040795,-0.013029,0.019543,-0.061193,0.129386,0.028549
1.270000,-0.665200,1.916623,-2.874935,-0.997799,1.496699,-4.312403,2.028777,4.630427,-0.656034,1.889344,-2.834015,-0.984051,1.476077,-4.251023,2.000000,4.500000,-0.009166,0.027280,-0.040920,-0.013748,0.020622,-0.061379,0.130427,0.028777
1.280000,-0.693949,1.906645,-2.859968,-1.040923,1.561385,-4.289952,2.029005,4.631469,-0.684299,1.879291,-2.818936,-1.026449,1.539673,-4.228405,2.000000,4.500000,-0.009650,0.027354,-0.041032,-0.014474,0.021712,-0.061547,0.131469,0.029005
1.290000,-0.722549,1.896236,-2.844354,-1.083823,1.625734,-4.266531,2.029233,4.632511,-0.712411,1.868815,-2.803223,-1.068616,1.602924,-4.204835,2.000000,4.500000,-0.010138,0.027421,-0.041131,-0.015207,0.022810,-0.061697,0.132511,0.029233
1.300000,-0.750992,1.885398,-2.828097,-1.126488,1.689732,-4.242145,2.029462,4.633554,-0.740362,1.857919,-2.786879,-1.110542,1.665814,-4.180319,2.000000,4.500000,-0.010630,0.027478,-0.041218,-0.015946,0.023918,-0.061827,0.133554,0.029462
1.310000,-0.779273,1.874133,-2.811200,-1.168910,1.753364,-4.216799,2.029690,4.634596,-0.768146,1.846605,-2.769908,-1.152219,1.728329,-4.154862,2.000000,4.500000,-0.011127,0.027528,-0.041291,-0.016690,0.025036,-0.061937,0.134596,0.029690
1.320000,-0.807385,1.862444,-2.793666,-1.211078,1.816616,-4.190499,2.029918,4.635639,-0.795758,1.834876,-2.752314,-1.193637,1.790455,-4.128471,2.000000,4.500000,-0.011627,0.027568,-0.041352,-0.017441,0.026161,-0.062028,0.135639,0.029918
1.330000,-0.835322,1.850333,-2.775500,-1.252983,1.879474,-4.163250,2.030147,4.636682,-0.823190,1.822734,-2.734100,-1.234785,1.852178,-4.101151,2.000000,4.500000,-0.012131,0.027600,-0.041399,-0.018197,0.027296,-0.062099,0.136682,0.030147
1.340000,-0.863077,1.837803,-2.756705,-1.294615,1.941923,-4.135057,2.030375,4.637725,-0.850438,1.810181,-2.715272,-1.275657,1.913485,-4.072908,2.000000,4.500000,-0.012639,0.027622,-0.041433,-0.018959,0.028438,-0.062150,0.137725,0.030375
1.350000,-0.890644,1.824857,-2.737286,-1.335966,2.003948,-4.105929,2.030603,4.638769,-0.877494,1.797221,-2.695832,-1.316241,1.974361,-4.043748,2.000000,4.500000,-0.013150,0.027636,-0.041454,-0.019725,0.029588,-0.062181,0.138769,0.030603
1.360000,-0.918017,1.811498,-2.717246,-1.377025,2.065537,-4.075869,2.030832,4.639812,-0.904352,1.783857,-2.675786,-1.356528,2.034793,-4.013679,2.000000,4.500000,-0.013664,0.027640,-0.041460,-0.020496,0.030745,-0.062190,0.139812,0.030832
1.370000,-0.945189,1.797727,-2.696591,-1.417784,2.126675,-4.044886,2.031060,4.640856,-0.931007,1.770092,-2.655138,-1.396511,2.094767,-3.982707,2.000000,4.500000,-0.014182,0.027635,-0.041453,-0.021272,0.031909,-0.062180,0.140856,0.031060
1.380000,-0.972155,1.783549,-2.675324,-1.458232,2.187349,-4.012986,2.031289,4.641901,-0.957453,1.755928,-2.633892,-1.436180,2.154269,-3.950838,2.000000,4.500000,-0.014702,0.027621,-0.041432,-0.022053,0.033079,-0.062148,0.141901,0.031289
1.390000,-0.998908,1.768967,-2.653451,-1.498362,2.247544,-3.980176,2.031517,4.642945,-0.983683,1.741369,-2.612054,-1.475525,2.213287,-3.918081,2.000000,4.500000,-0.015225,0.027598,-0.041397,-0.022837,0.034256,-0.062095,0.142945,0.031517
1.400000,-1.025443,1.753983,-2.630975,-1.538164,2.307246,-3.946463,2.031746,4.643990,-1.009692,1.726419,-2.589628,-1.514538,2.271807,-3.884442,2.000000,4.500000,-0.015751,0.027565,-0.041347,-0.023626,0.035439,-0.062021,0.143990,0.031746
1.410000,-1.051752,1.738602,-2.607903,-1.577629,2.366443,-3.911854,2.031974,4.645035,-1.035474,1.711080,-2.566620,-1.553211,2.329816,-3.849929,2.000000,4.500000,-0.016279,0.027522,-0.041283,-0.024418,0.036627,-0.061925,0.145035,0.031974
1.420000,-1.077832,1.722826,-2.584238,-1.616747,2.425121,-3.876358,2.032203,4.646080,-1.061023,1.695356,-2.543034,-1.591534,2.387301,-3.814550,2.000000,4.500000,-0.016809,0.027470,-0.041205,-0.025213,0.037820,-0.061807,0.146080,0.032203
1.430000,-1.103674,1.706658,-2.559987,-1.655511,2.483266,-3.839981,2.032432,4.647125,-1.086333,1.679250,-2.518875,-1.629499,2.444249,-3.778313,2.000000,4.500000,-0.017341,0.027408,-0.041112,-0.026012,0.039018,-0.061668,0.147125,0.032432
1.440000,-1.129274,1.690103,-2.535154,-1.693911,2.540866,-3.802732,2.032660,4.648171,-1.111398,1.662767,-2.494150,-1.667097,2.500646,-3.741226,2.000000,4.500000,-0.017875,0.027336,-0.041004,-0.026813,0.040220,-0.061506,0.148171,0.032660
1.450000,-1.154625,1.673164,-2.509746,-1.731938,2.597907,-3.764619,2.032889,4.649217,-1.136214,1.645910,-2.468864,-1.704321,2.556481,-3.703296,2.000000,4.500000,-0.018411,0.027254,-0.040882,-0.027617,0.041426,-0.061322,0.149217,0.032889
1.460000,-1.179723,1.655844,-2.483767,-1.769584,2.654376,-3.725650,2.033118,4.650263,-1.160774,1.628682,-2.443023,-1.741161,2.611741,-3.664534,2.000000,4.500000,-0.018949,0.027163,-0.040744,-0.028424,0.042635,-0.061116,0.150263,0.033118
1.470000,-1.204560,1.638149,-2.457223,-1.806841,2.710261,-3.685834,2.033346,4.651309,-1.185072,1.611088,-2.416631,-1.777609,2.666413,-3.624947,2.000000,4.500000,-0.019488,0.027061,-0.040592,-0.029232,0.043848,-0.060887,0.151309,0.033346
1.480000,-1.229133,1.620080,-2.430120,-1.843699,2.765549,-3.645181,2.033575,4.652356,-1.209105,1.593131,-2.389696,-1.813657,2.720485,-3.584545,2.000000,4.500000,-0.020028,0.026949,-0.040424,-0.030042,0.045063,-0.060636,0.152356,0.033575
1.490000,-1.253434,1.601643,-2.402465,-1.880151,2.820226,-3.603697,2.033804,4.653402,-1.232865,1.574816,-2.362224,-1.849297,2.773945,-3.543336,2.000000,4.500000,-0.020569,0.026827,-0.040241,-0.030854,0.046281,-0.060362,0.153402,0.033804
1.500000,-1.277459,1.582842,-2.374263,-1.916188,2.874282,-3.561394,2.034033,4.654449,-1.256347,1.556146,-2.334220,-1.884521,2.826781,-3.501329,2.000000,4.500000,-0.021111,0.026695,-0.040043,-0.031667,0.047500,-0.060065,0.154449,0.034033
1.510000,-1.301201,1.563680,-2.345520,-1.951802,2.927703,-3.518280,2.034261,4.655497,-1.279547,1.537127,-2.305690,-1.919321,2.878981,-3.458535,2.000000,4.500000,-0.021654,0.026553,-0.039830,-0.032481,0.048721,-0.059744,0.155497,0.034261
1.520000,-1.324656,1.544162,-2.316243,-1.986985,2.980477,-3.474364,2.034490,4.656544,-1.302459,1.517761,-2.276642,-1.953689,2.930533,-3.414963,2.000000,4.500000,-0.022197,0.026400,-0.039601,-0.033296,0.049943,-0.059401,0.156544,0.034490
1.530000,-1.347819,1.524292,-2.286438,-2.021728,3.032592,-3.429657,2.034719,4.657592,-1.325078,1.498055,-2.247082,-1.987618,2.981426,-3.370623,2.000000,4.500000,-0.022740,0.026237,-0.039356,-0.034111,0.051166,-0.059034,0.157592,0.034719
1.540000,-1.370683,1.504075,-2.256112,-2.056025,3.084037,-3.384168,2.034948,4.658640,-1.347399,1.478011,-2.217016,-2.021099,3.031648,-3.325524,2.000000,4.500000,-0.023284,0.026064,-0.039096,-0.034926,0.052389,-0.058644,0.158640,0.034948
1.550000,-1.393244,1.483514,-2.225272,-2.089866,3.134800,-3.337908,2.035177,4.659688,-1.369417,1.457634,-2.186451,-2.054126,3.081188,-3.279677,2.000000,4.500000,-0.023827,0.025880,-0.038821,-0.035741,0.053611,-0.058231,0.159688,0.035177
1.560000,-1.415497,1.462616,-2.193924,-2.123245,3.184868,-3.290886,2.035406,4.660736,-1.391127,1.436930,-2.155394,-2.086690,3.130035,-3.233092,2.000000,4.500000,-0.024370,0.025686,-0.038529,-0.036556,0.054833,-0.057794,0.160736,0.035406
1.570000,-1.437436,1.441383,-2.162075,-2.156154,3.234232,-3.243113,2.035635,4.661785,-1.412523,1.415902,-2.123853,-2.118785,3.178177,-3.185779,2.000000,4.500000,-0.024913,0.025482,-0.038222,-0.037369,0.056054,-0.057333,0.161785,0.035635
1.580000,-1.459057,1.419822,-2.129733,-2.188585,3.282878,-3.194599,2.035864,4.662834,-1.433602,1.394555,-2.091833,-2.150403,3.225605,-3.137750,2.000000,4.500000,-0.025455,0.025266,-0.037900,-0.038182,0.057273,-0.056849,0.162834,0.035864
1.590000,-1.480354,1.397936,-2.096904,-2.220531,3.330797,-3.145356,2.036093,4.663883,-1.454358,1.372895,-2.059343,-2.181538,3.272306,-3.089015,2.000000,4.500000,-0.025996,0.025041,-0.037561,-0.038994,0.058491,-0.056341,0.163883,0.036093
1.600000,-1.501323,1.375731,-2.063596,-2.251985,3.377978,-3.095394,2.036322,4.664932,-1.474787,1.350926,-2.026390,-2.212181,3.318272,-3.039584,2.000000,4.500000,-0.026536,0.024804,-0.037206,-0.039804,0.059706,-0.055810,0.164932,0.036322
1.610000,-1.521959,1.353211,-2.029816,-2.282939,3.424408,-3.044724,2.036551,4.665982,-1.494885,1.328653,-1.992980,-2.242327,3.363490,-2.989470,2.000000,4.500000,-0.027075,0.024557,-0.036836,-0.040612,0.060918,-0.055254,0.165982,0.036551
1.620000,-1.542257,1.330381,-1.995572,-2.313386,3.470079,-2.993358,2.036780,4.667032,-1.514646,1.306082,-1.959122,-2.271968,3.407952,-2.938683,2.000000,4.500000,-0.027612,0.024300,-0.036450,-0.041418,0.062127,-0.054675,0.167032,0.036780
1.630000,-1.562213,1.307248,-1.960871,-2.343320,3.514980,-2.941307,2.037009,4.668082,-1.534066,1.283216,-1.924824,-2.301098,3.451648,-2.887235,2.000000,4.500000,-0.028148,0.024032,-0.036048,-0.042221,0.063332,-0.054072,0.168082,0.037009
1.640000,-1.581822,1.283814,-1.925722,-2.372733,3.559099,-2.888582,2.037238,4.669132,-1.553141,1.260061,-1.890092,-2.329711,3.494566,-2.835138,2.000000,4.500000,-0.028681,0.023753,-0.035630,-0.043022,0.064533,-0.053444,0.169132,0.037238
1.650000,-1.601079,1.260087,-1.890131,-2.401619,3.602428,-2.835196,2.037467,4.670183,-1.571866,1.236623,-1.854935,-2.357799,3.536699,-2.782402,2.000000,4.500000,-0.029213,0.023464,-0.035196,-0.043820,0.065729,-0.052793,0.170183,0.037467
1.660000,-1.619980,1.236071,-1.854106,-2.429971,3.644956,-2.781159,2.037697,4.671234,-1.590238,1.212907,-1.819361,-2.385357,3.578035,-2.729041,2.000000,4.500000,-0.029743,0.023164,-0.034746,-0.044614,0.066921,-0.052119,0.171234,0.037697
1.670000,-1.638521,1.211771,-1.817657,-2.457782,3.686673,-2.726485,2.037926,4.672285,-1.608252,1.188918,-1.783377,-2.412378,3.618567,-2.675065,2.000000,4.500000,-0.030270,0.022853,-0.034280,-0.045404,0.068107,-0.051420,0.172285,0.037926
1.680000,-1.656698,1.187193,-1.780790,-2.485047,3.727571,-2.671185,2.038155,4.673336,-1.625904,1.164661,-1.746992,-2.438856,3.658284,-2.620488,2.000000,4.500000,-0.030794,0.022532,-0.033798,-0.046191,0.069286,-0.050697,0.173336,0.038155
1.690000,-1.674506,1.162343,-1.743514,-2.511759,3.767638,-2.615271,2.038384,4.674387,-1.643190,1.140143,-1.710214,-2.464786,3.697178,-2.565321,2.000000,4.500000,-0.031316,0.022200,-0.033300,-0.046973,0.070460,-0.049950,0.174387,0.038384
1.700000,-1.691941,1.137225,-1.705838,-2.537912,3.806867,-2.558757,2.038614,4.675439,-1.660107,1.115367,-1.673051,-2.490161,3.735241,-2.509577,2.000000,4.500000,-0.031834,0.021858,-0.032787,-0.047751,0.071627,-0.049180,0.175439,0.038614
1.710000,-1.708999,1.111846,-1.667769,-2.563499,3.845249,-2.501654,2.038843,4.676491,-1.676650,1.090341,-1.635512,-2.514975,3.772463,-2.453268,2.000000,4.500000,-0.032349,0.021505,-0.032257,-0.048524,0.072786,-0.048386,0.176491,0.038843
1.720000,-1.725677,1.086211,-1.629317,-2.588516,3.882774,-2.443975,2.039072,4.677543,-1.692816,1.065070,-1.597605,-2.539224,3.808836,-2.396407,2.000000,4.500000,-0.032861,0.021141,-0.031712,-0.049292,0.073937,-0.047568,0.177543,0.039072
1.730000,-1.741970,1.060326,-1.590489,-2.612955,3.919433,-2.385733,2.039302,4.678596,-1.708601,1.039559,-1.559338,-2.562902,3.844352,-2.339007,2.000000,4.500000,-0.033369,0.020767,-0.031151,-0.050054,0.075081,-0.046726,0.178596,0.039302
1.740000,-1.757875,1.034196,-1.551295,-2.636813,3.955219,-2.326942,2.039531,4.679648,-1.724002,1.013814,-1.520721,-2.586003,3.879004,-2.281081,2.000000,4.500000,-0.033874,0.020383,-0.030574,-0.050810,0.076215,-0.045861,0.179648,0.039531
1.750000,-1.773388,1.007828,-1.511742,-2.660082,3.990123,-2.267614,2.039761,4.680701,-1.739014,0.987841,-1.481761,-2.608522,3.912782,-2.222641,2.000000,4.500000,-0.034374,0.019988,-0.029982,-0.051561,0.077341,-0.044972,0.180701,0.039761
1.760000,-1.788506,0.981227,-1.471841,-2.682758,4.024138,-2.207762,2.039990,4.681755,-1.753636,0.961645,-1.442468,-2.630454,3.945681,-2.163702,2.000000,4.500000,-0.034870,0.019582,-0.029373,-0.052305,0.078457,-0.044060,0.181755,0.039990
1.770000,-1.803224,0.954400,-1.431600,-2.704836,4.057254,-2.147400,2.040220,4.682808,-1.767863,0.935233,-1.402850,-2.651794,3.977691,-2.104275,2.000000,4.500000,-0.035361,0.019166,-0.028750,-0.053042,0.079563,-0.043124,0.182808,0.040220
1.780000,-1.817540,0.927352,-1.391027,-2.726310,4.089465,-2.086541,2.040449,4.683862,-1.781692,0.908611,-1.362917,-2.672538,4.008806,-2.044376,2.000000,4.500000,-0.035848,0.018740,-0.028110,-0.053772,0.080659,-0.042165,0.183862,0.040449
1.790000,-1.831450,0.900088,-1.350133,-2.747175,4.120763,-2.025199,2.040679,4.684915,-1.795120,0.881785,-1.322677,-2.692680,4.039020,-1.984016,2.000000,4.500000,-0.036330,0.018304,-0.027456,-0.054495,0.081743,-0.041183,0.184915,0.040679
1.800000,-1.844952,0.872617,-1.308925,-2.767427,4.151141,-1.963388,2.040908,4.685970,-1.808144,0.854760,-1.282140,-2.712216,4.068325,-1.923209,2.000000,4.500000,-0.036807,0.017857,-0.026785,-0.055211,0.082816,-0.040178,0.185970,0.040908
1.810000,-1.858041,0.844942,-1.267414,-2.787061,4.180592,-1.901120,2.041138,4.687024,-1.820762,0.827542,-1.241314,-2.731143,4.096714,-1.861971,2.000000,4.500000,-0.037279,0.017400,-0.026100,-0.055919,0.083878,-0.039150,0.187024,0.041138
1.820000,-1.870715,0.817072,-1.225608,-2.806072,4.209109,-1.838412,2.041367,4.688078,-1.832970,0.800139,-1.200208,-2.749454,4.124182,-1.800313,2.000000,4.500000,-0.037745,0.016933,-0.025399,-0.056618,0.084927,-0.038099,0.188078,0.041367
1.830000,-1.882971,0.789011,-1.183517,-2.824457,4.236685,-1.775275,2.041597,4.689133,-1.844765,0.772555,-1.158833,-2.767148,4.150721,-1.738250,2.000000,4.500000,-0.038206,0.016456,-0.024683,-0.057309,0.085964,-0.037025,0.189133,0.041597
1.840000,-1.894806,0.760766,-1.141150,-2.842209,4.263314,-1.711725,2.041827,4.690188,-1.856145,0.744798,-1.117197,-2.784218,4.176327,-1.675796,2.000000,4.500000,-0.038661,0.015968,-0.023953,-0.057991,0.086987,-0.035929,0.190188,0.041827
1.850000,-1.906218,0.732344,-1.098517,-2.859327,4.288990,-1.647775,2.042056,4.691244,-1.867108,0.716873,-1.075310,-2.800662,4.200993,-1.612965,2.000000,4.500000,-0.039110,0.015471,-0.023207,-0.058664,0.087997,-0.034810,0.191244,0.042056
1.860000,-1.917203,0.703751,-1.055627,-2.875804,4.313707,-1.583440,2.042286,4.692299,-1.877651,0.688787,-1.033180,-2.816476,4.224714,-1.549771,2.000000,4.500000,-0.039552,0.014964,-0.022446,-0.059328,0.088992,-0.033669,0.192299,0.042286
1.870000,-1.927759,0.674993,-1.012490,-2.891639,4.337458,-1.518734,2.042516,4.693355,-1.887771,0.660546,-0.990819,-2.831656,4.247485,-1.486228,2.000000,4.500000,-0.039988,0.014447,-0.021671,-0.059982,0.089973,-0.032507,0.193355,0.042516
1.880000,-1.937884,0.646077,-0.969115,-2.906826,4.360239,-1.453673,2.042746,4.694411,-1.897466,0.632156,-0.948234,-2.846200,4.269299,-1.422351,2.000000,4.500000,-0.040418,0.013921,-0.020881,-0.060626,0.090940,-0.031322,0.194411,0.042746
1.890000,-1.947575,0.617008,-0.925513,-2.921363,4.382044,-1.388269,2.042975,4.695467,-1.906735,0.603624,-0.905436,-2.860102,4.290154,-1.358154,2.000000,4.500000,-0.040840,0.013385,-0.020077,-0.061260,0.091891,-0.030115,0.195467,0.042975
1.900000,-1.956830,0.587795,-0.881692,-2.935246,4.402868,-1.322538,2.043205,4.696524,-1.915574,0.574956,-0.862434,-2.873362,4.310043,-1.293651,2.000000,4.500000,-0.041256,0.012839,-0.019258,-0.061884,0.092826,-0.028887,0.196524,0.043205
